,TEAM,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,HOME,GAME-ID
843,Los Angeles Clippers,41,85,48.2,12,30,40.0,12,24,50.0,10,34,44,31,12,7,8,18,106,29,1,422
844,Orlando Magic,39,86,45.3,10,28,35.7,9,11,81.8,9,32,41,25,5,2,13,13,97,-8,0,423
845,Washington Wizards,42,88,47.7,6,20,30.0,15,17,88.2,11,36,47,25,6,8,10,14,105,8,1,423
846,Phoenix Suns,38,82,46.3,2,14,14.3,13,16,81.3,10,27,37,20,5,2,11,26,91,-6,0,424
847,Indiana Pacers,34,77,44.2,8,16,50.0,21,29,72.4,16,32,48,19,6,2,15,22,97,6,1,424
848,Charlotte Bobcats,28,73,38.4,3,10,30.0,22,32,68.8,12,24,36,11,6,0,12,23,81,-16,0,425
849,Brooklyn Nets,34,76,44.7,9,27,33.3,20,26,76.9,12,31,43,19,7,7,12,24,97,16,1,425
850,Miami Heat,39,77,50.6,9,29,31.0,12,16,75.0,10,25,35,18,6,5,14,16,99,-10,0,426
851,Detroit Pistons,43,74,58.1,12,19,63.2,11,17,64.7,7,31,38,24,6,2,14,20,109,10,1,426
852,Atlanta Hawks,38,78,48.7,13,24,54.2,13,16,81.3,8,35,43,27,8,11,14,15,102,8,0,427
853,Cleveland Cavaliers,36,86,41.9,8,21,38.1,14,14,100,10,30,40,19,11,4,11,16,94,-8,1,427
854,Toronto Raptors,37,85,43.5,5,24,20.8,25,32,78.1,9,32,41,24,10,6,7,22,104,7,0,428
855,New Orleans Hornets,37,82,45.1,5,13,38.5,18,24,75.0,11,40,51,23,2,6,16,23,97,-7,1,428
856,Denver Nuggets,43,94,45.7,12,28,42.9,8,14,57.1,17,43,60,25,10,2,17,24,106,21,0,429
857,Dallas Mavericks,33,88,37.5,5,25,20.0,14,21,66.7,13,30,43,17,9,5,14,15,85,-21,1,429
858,Houston Rockets,45,86,52.3,11,32,34.4,15,26,57.7,12,27,39,27,11,1,24,22,116,-6,0,430
859,San Antonio Spurs,44,77,57.1,12,23,52.2,22,24,91.7,4,30,34,21,14,5,19,21,122,6,1,430
860,Los Angeles Clippers,38,77,49.4,7,23,30.4,33,41,80.5,11,24,35,20,11,0,15,29,116,2,0,431
861,Utah Jazz,34,71,47.9,9,15,60.0,37,40,92.5,9,27,36,20,7,7,17,32,114,-2,1,431
862,New York Knicks,41,83,49.4,11,30,36.7,12,20,60.0,18,28,46,26,4,8,17,16,105,-1,0,432
863,Sacramento Kings,39,86,45.3,15,30,50.0,13,17,76.5,11,23,34,28,11,6,11,19,106,1,1,432
864,Portland Trail Blazers,36,87,41.4,3,19,15.8,12,16,75.0,13,31,44,24,7,5,9,23,87,-17,0,433
865,Los Angeles Lakers,40,86,46.5,7,24,29.2,17,28,60.7,16,36,52,29,4,7,11,15,104,17,1,433
866,Philadelphia 76ers,35,87,40.2,5,20,25.0,14,23,60.9,9,34,43,25,14,3,9,19,89,-7,0,434
867,Golden State Warriors,34,80,42.5,7,17,41.2,21,26,80.8,9,43,52,20,5,3,18,19,96,7,1,434
868,New Orleans Hornets,35,82,42.7,11,24,45.8,17,23,73.9,13,25,38,24,10,9,15,20,98,3,0,435
869,Charlotte Bobcats,39,79,49.4,4,10,40.0,13,20,65.0,12,30,42,27,8,7,15,17,95,-3,1,435
870,Indiana Pacers,38,80,47.5,5,15,33.3,19,22,86.4,11,25,36,20,6,6,10,15,100,-9,0,436
871,Atlanta Hawks,44,80,55.0,10,20,50.0,11,14,78.6,10,26,36,26,8,2,16,23,109,9,1,436
872,Toronto Raptors,46,82,56.1,15,27,55.6,16,21,76.2,9,35,44,33,3,2,8,18,123,35,0,437
873,Orlando Magic,36,81,44.4,5,18,27.8,11,22,50.0,10,25,35,18,6,8,7,13,88,-35,1,437
874,Cleveland Cavaliers,38,82,46.3,9,20,45.0,15,19,78.9,13,27,40,21,7,2,18,24,100,-3,0,438
875,Brooklyn Nets,35,75,46.7,4,15,26.7,29,39,74.4,12,27,39,15,12,4,12,16,103,3,1,438
876,Washington Wizards,31,85,36.5,3,10,30.0,12,18,66.7,16,40,56,19,2,4,16,16,77,-10,0,439
877,Chicago Bulls,34,87,39.1,7,16,43.8,12,18,66.7,13,36,49,24,6,6,8,22,87,10,1,439
878,Denver Nuggets,29,68,42.6,3,16,18.8,11,18,61.1,10,31,41,17,5,7,16,17,72,-9,0,440
879,Memphis Grizzlies,36,89,40.4,5,19,26.3,4,7,57.1,17,32,49,19,9,6,8,17,81,9,1,440
880,Oklahoma City Thunder,45,94,47.9,13,29,44.8,21,23,91.3,12,41,53,22,16,9,21,18,124,30,0,441
881,Houston Rockets,33,83,39.8,8,30,26.7,20,27,74.1,6,30,36,18,13,2,24,19,94,-30,1,441
882,Phoenix Suns,45,97,46.4,2,17,11.8,15,24,62.5,11,35,46,29,7,5,4,23,107,-4,0,442
883,Minnesota Timberwolves,45,89,50.6,5,18,27.8,16,26,61.5,11,40,51,27,2,3,10,14,111,4,1,442
884,Miami Heat,33,76,43.4,4,13,30.8,15,24,62.5,13,38,51,18,3,5,20,17,85,-19,0,443
885,Milwaukee Bucks,40,98,40.8,8,21,38.1,16,17,94.1,14,31,45,29,17,8,5,19,104,19,1,443
886,Philadelphia 76ers,36,85,42.4,4,17,23.5,9,11,81.8,14,31,45,19,5,3,13,14,85,-4,0,444
887,Portland Trail Blazers,34,76,44.7,8,23,34.8,13,16,81.3,6,33,39,19,8,6,11,14,89,4,1,444
888,Boston Celtics,31,86,36.0,5,22,22.7,16,21,76.2,13,25,38,18,10,3,13,15,83,-18,0,445
889,Golden State Warriors,38,73,52.1,12,19,63.2,13,16,81.3,5,41,46,21,8,10,18,22,101,18,1,445
890,Milwaukee Bucks,36,77,46.8,10,23,43.5,12,17,70.6,10,23,33,19,7,5,12,18,94,-2,0,446
891,Detroit Pistons,39,82,47.6,6,18,33.3,12,15,80.0,16,31,47,16,5,5,16,13,96,2,1,446
892,San Antonio Spurs,41,81,50.6,8,19,42.1,21,24,87.5,6,38,44,21,6,5,11,9,111,25,0,447
893,Dallas Mavericks,38,95,40.0,1,16,6.3,9,10,90.0,14,32,46,23,6,6,11,21,86,-25,1,447
894,Boston Celtics,36,86,41.9,7,22,31.8,17,19,89.5,10,25,35,25,7,3,12,23,96,-22,0,448
895,Sacramento Kings,44,82,53.7,10,20,50.0,20,25,80.0,10,35,45,28,8,8,13,21,118,22,1,448
896,Utah Jazz,33,80,41.2,5,13,38.5,25,34,73.5,10,28,38,29,9,6,16,24,96,-11,0,449
897,Los Angeles Clippers,39,78,50.0,8,18,44.4,21,29,72.4,9,32,41,25,10,10,12,26,107,11,1,449
898,Memphis Grizzlies,31,82,37.8,3,11,27.3,18,24,75.0,18,26,44,17,10,5,16,22,83,-5,0,450
899,Indiana Pacers,28,70,40.0,12,25,48.0,20,24,83.3,11,27,38,21,9,9,18,19,88,5,1,450
900,Charlotte Bobcats,33,70,47.1,4,10,40.0,21,38,55.3,12,40,52,14,8,9,18,19,91,10,0,451
901,Chicago Bulls,33,94,35.1,4,16,25.0,11,18,61.1,15,34,49,24,13,5,11,31,81,-10,1,451
902,Miami Heat,40,85,47.1,6,21,28.6,26,35,74.3,9,24,33,24,9,3,7,17,112,2,0,452
903,Orlando Magic,42,88,47.7,8,23,34.8,18,22,81.8,18,32,50,24,5,4,16,24,110,-2,1,452
904,Atlanta Hawks,43,90,47.8,12,23,52.2,6,7,85.7,4,32,36,24,6,6,14,16,104,-19,0,453
905,Houston Rockets,45,84,53.6,16,29,55.2,17,22,77.3,4,36,40,30,10,5,9,11,123,19,1,453
906,Brooklyn Nets,28,74,37.8,4,17,23.5,13,17,76.5,10,25,35,14,9,4,16,18,73,-31,0,454
907,San Antonio Spurs,43,73,58.9,6,14,42.9,12,16,75.0,4,32,36,25,9,6,13,16,104,31,1,454
908,Phoenix Suns,37,78,47.4,8,24,33.3,14,17,82.4,10,31,41,19,3,3,13,20,96,-18,0,455
909,Oklahoma City Thunder,44,87,50.6,5,15,33.3,21,24,87.5,14,29,43,23,6,7,5,15,114,18,1,455
910,Dallas Mavericks,41,82,50.0,10,22,45.5,11,17,64.7,8,34,42,25,6,4,10,25,103,9,0,456
911,Washington Wizards,32,79,40.5,10,26,38.5,20,26,76.9,12,32,44,23,3,4,14,23,94,-9,1,456
912,Portland Trail Blazers,41,81,50.6,11,33,33.3,12,18,66.7,13,34,47,22,6,0,16,22,105,5,0,457
913,New York Knicks,36,84,42.9,10,37,27.0,18,24,75.0,13,24,37,18,9,2,10,19,100,-5,1,457
914,Sacramento Kings,36,86,41.9,9,26,34.6,16,21,76.2,16,21,37,19,10,3,13,20,97,-6,0,458
915,Detroit Pistons,39,75,52.0,8,20,40.0,17,22,77.3,13,31,44,19,7,8,17,15,103,6,1,458
916,Atlanta Hawks,41,83,49.4,9,22,40.9,4,8,50.0,9,30,39,30,7,7,5,11,95,9,0,459
917,New Orleans Hornets,36,82,43.9,10,20,50.0,4,12,33.3,14,33,47,20,3,5,13,17,86,-9,1,459
918,Los Angeles Clippers,30,78,38.5,5,29,17.2,13,29,44.8,14,32,46,15,10,7,13,18,78,-14,0,460
919,Denver Nuggets,37,82,45.1,7,23,30.4,11,21,52.4,15,37,52,28,11,4,15,26,92,14,1,460
920,Philadelphia 76ers,41,86,47.7,8,22,36.4,13,20,65.0,6,45,51,27,6,7,10,22,103,4,0,461
921,Los Angeles Lakers,37,94,39.4,3,22,13.6,22,33,66.7,14,38,52,17,5,6,7,17,99,-4,1,461
922,Portland Trail Blazers,31,70,44.3,4,22,18.2,13,16,81.3,9,27,36,19,4,2,18,18,79,-23,0,462
923,Toronto Raptors,41,77,53.2,8,23,34.8,12,17,70.6,7,29,36,34,12,2,11,20,102,23,1,462
924,Chicago Bulls,36,77,46.8,5,12,41.7,19,25,76.0,9,26,35,27,7,5,6,16,96,2,0,463
925,Orlando Magic,37,78,47.4,9,24,37.5,11,14,78.6,8,28,36,16,4,4,12,22,94,-2,1,463
926,Sacramento Kings,38,88,43.2,3,16,18.8,18,23,78.3,15,31,46,22,8,6,10,19,97,3,0,464
927,Cleveland Cavaliers,34,87,39.1,5,21,23.8,21,24,87.5,15,35,50,19,2,4,13,20,94,-3,1,464
928,Washington Wizards,35,83,42.2,3,13,23.1,8,10,80.0,8,33,41,24,9,6,19,25,81,-8,0,465
929,Indiana Pacers,29,77,37.7,5,16,31.3,26,31,83.9,11,37,48,17,9,3,16,14,89,8,1,465
930,Memphis Grizzlies,34,71,47.9,8,18,44.4,17,22,77.3,8,31,39,23,8,3,13,17,93,10,0,466
931,Boston Celtics,32,71,45.1,8,22,36.4,11,16,68.8,3,24,27,22,8,1,10,22,83,-10,1,466
932,Dallas Mavericks,41,94,43.6,10,28,35.7,17,20,85.0,8,39,47,19,7,5,13,24,109,-10,0,467
933,Miami Heat,42,89,47.2,10,26,38.5,25,31,80.6,7,39,46,21,12,8,9,16,119,10,1,467
934,San Antonio Spurs,46,89,51.7,9,17,52.9,16,23,69.6,8,32,40,32,8,3,8,23,117,7,0,468
935,Milwaukee Bucks,43,88,48.9,5,17,29.4,19,24,79.2,13,34,47,24,4,9,16,16,110,-7,1,468
936,New Orleans Hornets,38,90,42.2,5,16,31.3,11,20,55.0,14,32,46,21,5,4,10,20,92,-12,0,469
937,Houston Rockets,41,83,49.4,5,24,20.8,17,23,73.9,11,38,49,21,5,3,11,16,104,12,1,469
938,Brooklyn Nets,38,76,50.0,9,17,52.9,25,29,86.2,10,28,38,22,11,3,12,13,110,17,0,470
939,Oklahoma City Thunder,36,73,49.3,8,19,42.1,13,17,76.5,6,28,34,22,5,8,19,23,93,-17,1,470
940,Minnesota Timberwolves,29,84,34.5,2,17,11.8,24,30,80.0,16,25,41,17,6,12,11,18,84,-22,0,471
941,Utah Jazz,43,87,49.4,4,12,33.3,16,19,84.2,15,34,49,25,7,12,12,26,106,22,1,471
942,Philadelphia 76ers,37,84,44.0,5,14,35.7,10,12,83.3,10,34,44,21,7,3,16,18,89,-6,0,472
943,Phoenix Suns,39,85,45.9,3,13,23.1,14,20,70.0,12,33,45,24,11,7,13,16,95,6,1,472
944,Los Angeles Clippers,29,80,36.2,8,29,27.6,28,39,71.8,11,27,38,24,14,4,14,18,94,-21,0,473
945,Golden State Warriors,42,84,50.0,12,23,52.2,19,22,86.4,13,40,53,29,11,4,20,27,115,21,1,473
946,San Antonio Spurs,28,77,36.4,9,34,26.5,18,21,85.7,7,28,35,14,8,5,13,11,83,-17,0,474
947,New York Knicks,39,82,47.6,12,27,44.4,10,16,62.5,10,38,48,26,10,5,12,18,100,17,1,474
948,Minnesota Timberwolves,37,83,44.6,6,16,37.5,21,30,70.0,17,35,52,21,2,3,13,17,101,4,0,475
949,Denver Nuggets,40,86,46.5,6,22,27.3,11,20,55.0,11,28,39,27,11,11,7,26,97,-4,1,475
950,Sacramento Kings,40,76,52.6,4,12,33.3,21,30,70.0,11,32,43,23,9,5,17,24,105,9,0,476
951,Toronto Raptors,30,79,38.0,11,33,33.3,25,37,67.6,14,25,39,18,8,5,15,27,96,-9,1,476
952,Brooklyn Nets,41,89,46.1,8,24,33.3,25,36,69.4,12,42,54,22,8,7,20,28,115,2,0,477
953,Washington Wizards,43,91,47.3,9,18,50.0,18,31,58.1,7,34,41,27,13,4,16,26,113,-2,1,477
954,Cleveland Cavaliers,39,78,50.0,7,16,43.8,21,29,72.4,6,34,40,23,9,10,13,22,106,2,0,478
955,Charlotte Bobcats,37,82,45.1,8,17,47.1,22,28,78.6,8,35,43,25,5,3,14,24,104,-2,1,478
956,Atlanta Hawks,31,75,41.3,10,29,34.5,12,20,60.0,6,32,38,26,7,4,17,20,84,-1,0,479
957,Detroit Pistons,35,85,41.2,3,15,20.0,12,21,57.1,17,39,56,18,8,9,13,17,85,1,1,479
958,Chicago Bulls,36,80,45.0,5,14,35.7,19,24,79.2,19,29,48,22,7,2,15,20,96,7,0,480
959,Miami Heat,30,65,46.2,5,20,25.0,24,31,77.4,4,24,28,17,8,2,12,22,89,-7,1,480
960,Indiana Pacers,27,85,31.8,4,17,23.5,17,28,60.7,16,31,47,14,8,7,18,15,75,-19,0,481
961,Boston Celtics,40,89,44.9,4,9,44.4,10,18,55.6,12,37,49,22,9,8,14,28,94,19,1,481
962,Portland Trail Blazers,33,81,40.7,10,27,37.0,10,15,66.7,13,28,41,22,9,7,15,14,86,2,0,482
963,Memphis Grizzlies,32,81,39.5,2,5,40.0,18,18,100,16,29,45,13,10,9,14,18,84,-2,1,482
964,Philadelphia 76ers,34,84,40.5,11,24,45.8,6,8,75.0,12,28,40,21,8,4,20,19,85,-24,0,483
965,Oklahoma City Thunder,39,75,52.0,10,17,58.8,21,27,77.8,10,37,47,18,13,3,18,12,109,24,1,483
966,Houston Rockets,45,83,54.2,13,33,39.4,12,19,63.2,8,27,35,30,13,3,19,20,115,14,0,484
967,Milwaukee Bucks,39,87,44.8,6,14,42.9,17,23,73.9,17,32,49,23,10,7,25,21,101,-14,1,484
968,Utah Jazz,40,89,44.9,1,9,11.1,6,9,66.7,9,29,38,27,11,3,10,16,87,7,0,485
969,Phoenix Suns,34,75,45.3,4,15,26.7,8,11,72.7,7,33,40,23,5,10,20,18,80,-7,1,485
970,Los Angeles Lakers,35,76,46.1,6,25,24.0,26,36,72.2,10,26,36,19,9,6,12,22,102,-5,0,486
971,Los Angeles Clippers,41,82,50.0,6,14,42.9,19,25,76.0,15,32,47,27,8,7,15,31,107,5,1,486
972,Boston Celtics,39,85,45.9,3,16,18.8,8,12,66.7,16,28,44,27,11,4,12,15,89,8,0,487
973,Atlanta Hawks,28,68,41.2,10,29,34.5,15,19,78.9,8,28,36,18,8,4,18,19,81,-8,1,487
974,New York Knicks,42,88,47.7,12,33,36.4,18,22,81.8,9,31,40,24,7,1,8,19,114,8,0,488
975,Orlando Magic,41,85,48.2,10,26,38.5,14,18,77.8,12,33,45,23,5,4,13,19,106,-8,1,488
976,Milwaukee Bucks,31,82,37.8,5,18,27.8,13,18,72.2,13,26,39,18,7,10,13,14,80,-15,0,489
977,Indiana Pacers,40,92,43.5,3,20,15.0,12,20,60.0,22,37,59,19,5,6,12,18,95,15,1,489
978,Sacramento Kings,36,90,40.0,6,19,31.6,15,23,65.2,22,19,41,18,7,10,9,16,93,-20,0,490
979,Brooklyn Nets,44,85,51.8,7,24,29.2,18,21,85.7,21,30,51,26,3,10,12,19,113,20,1,490
980,Houston Rockets,37,79,46.8,12,34,35.3,26,36,72.2,12,31,43,23,11,4,17,23,112,8,0,491
981,Cleveland Cavaliers,36,91,39.6,7,23,30.4,25,28,89.3,17,27,44,20,11,3,13,25,104,-8,1,491
982,Portland Trail Blazers,37,86,43.0,16,24,66.7,12,13,92.3,11,28,39,22,3,8,13,22,102,5,0,492
983,Minnesota Timberwolves,38,91,41.8,5,16,31.3,16,18,88.9,19,33,52,22,6,8,13,13,97,-5,1,492
984,New Orleans Hornets,39,86,45.3,8,21,38.1,13,16,81.3,6,38,44,23,7,3,10,10,99,3,0,493
985,Dallas Mavericks,39,85,45.9,7,19,36.8,11,13,84.6,6,36,42,21,6,10,9,20,96,-3,1,493
986,Philadelphia 76ers,35,84,41.7,3,17,17.6,13,20,65.0,5,36,41,19,10,7,14,17,86,-23,0,494
987,San Antonio Spurs,41,85,48.2,8,25,32.0,19,23,82.6,8,42,50,24,11,5,15,17,109,23,1,494
988,Utah Jazz,28,78,35.9,9,25,36.0,26,35,74.3,14,27,41,20,16,6,19,28,91,-19,0,495
989,Denver Nuggets,39,76,51.3,4,11,36.4,28,39,71.8,13,35,48,20,7,7,19,22,110,19,1,495
990,Golden State Warriors,32,72,44.4,5,20,25.0,20,26,76.9,5,25,30,19,4,8,16,17,89,-26,0,496
991,Los Angeles Clippers,47,90,52.2,10,28,35.7,11,15,73.3,9,32,41,29,12,4,7,21,115,26,1,496
992,Oklahoma City Thunder,38,77,49.4,6,22,27.3,22,24,91.7,12,29,41,24,8,4,16,20,104,12,0,497
993,Toronto Raptors,34,76,44.7,8,23,34.8,16,21,76.2,7,24,31,28,7,3,16,18,92,-12,1,497
994,Washington Wizards,29,81,35.8,6,21,28.6,7,14,50.0,10,29,39,20,7,2,8,15,71,-28,0,498
995,Miami Heat,38,82,46.3,8,21,38.1,15,16,93.8,10,40,50,20,6,8,9,12,99,28,1,498
996,Charlotte Bobcats,40,92,43.5,3,13,23.1,25,29,86.2,19,26,45,14,13,5,11,20,108,7,0,499
997,Detroit Pistons,40,80,50.0,8,26,30.8,13,19,68.4,14,30,44,22,5,11,22,27,101,-7,1,499
998,Memphis Grizzlies,37,69,53.6,2,8,25.0,16,20,80.0,7,35,42,22,12,4,17,19,92,11,0,500
999,Phoenix Suns,31,79,39.2,5,14,35.7,14,18,77.8,11,21,32,18,10,5,14,21,81,-11,1,500
1000,Denver Nuggets,44,101,43.6,9,24,37.5,15,23,65.2,17,27,44,33,10,6,8,21,112,7,0,501
1001,Los Angeles Lakers,38,82,46.3,10,30,33.3,19,27,70.4,13,35,48,30,4,11,18,20,105,-7,1,501
1002,Oklahoma City Thunder,34,80,42.5,6,25,24.0,25,30,83.3,13,31,44,21,8,5,11,14,99,-2,0,502
1003,Washington Wizards,38,87,43.7,10,18,55.6,15,18,83.3,13,32,45,20,5,5,14,20,101,2,1,502
1004,Boston Celtics,39,74,52.7,6,18,33.3,18,20,90.0,9,27,36,26,8,1,10,21,102,6,0,503
1005,New York Knicks,31,76,40.8,14,32,43.8,20,26,76.9,14,28,42,19,7,3,13,21,96,-6,1,503
1006,Cleveland Cavaliers,33,78,42.3,7,14,50.0,19,23,82.6,11,20,31,19,8,5,16,24,92,-26,0,504
1007,Chicago Bulls,44,82,53.7,10,14,71.4,20,24,83.3,16,31,47,34,10,9,20,21,118,26,1,504
1008,San Antonio Spurs,33,73,45.2,6,21,28.6,16,20,80.0,9,23,32,20,7,6,19,15,88,-7,0,505
1009,New Orleans Hornets,40,83,48.2,5,13,38.5,10,12,83.3,14,28,42,23,12,3,14,15,95,7,1,505
1010,Dallas Mavericks,35,81,43.2,6,19,31.6,18,20,90.0,6,40,46,20,5,5,10,26,94,-6,0,506
1011,Utah Jazz,31,78,39.7,10,19,52.6,28,36,77.8,10,37,47,20,7,8,10,22,100,6,1,506
1012,Memphis Grizzlies,39,80,48.7,11,20,55.0,24,27,88.9,11,33,44,29,8,6,8,24,113,32,0,507
1013,Sacramento Kings,28,76,36.8,5,21,23.8,20,23,87.0,11,26,37,14,5,1,14,19,81,-32,1,507
1014,Orlando Magic,46,93,49.5,11,30,36.7,16,18,88.9,6,30,36,35,4,4,10,24,119,-6,0,508
1015,Portland Trail Blazers,48,94,51.1,8,24,33.3,21,24,87.5,11,33,44,34,6,4,9,14,125,6,1,508
1016,Brooklyn Nets,40,83,48.2,10,24,41.7,19,22,86.4,15,35,50,27,9,2,15,15,109,20,0,509
1017,Philadelphia 76ers,38,79,48.1,7,17,41.2,6,10,60.0,7,25,32,24,3,3,13,16,89,-20,1,509
1018,Miami Heat,28,68,41.2,8,19,42.1,13,18,72.2,7,29,36,13,5,10,14,21,77,-10,0,510
1019,Indiana Pacers,33,91,36.3,9,22,40.9,12,19,63.2,22,33,55,20,9,2,9,21,87,10,1,510
1020,Phoenix Suns,37,90,41.1,4,20,20.0,21,26,80.8,16,34,50,21,6,5,16,22,99,-9,0,511
1021,Milwaukee Bucks,42,91,46.2,9,17,52.9,15,19,78.9,18,28,46,25,6,10,11,18,108,9,1,511
1022,Los Angeles Lakers,43,91,47.3,14,31,45.2,12,13,92.3,9,28,37,25,10,5,16,21,112,-13,0,512
1023,Houston Rockets,48,87,55.2,11,25,44.0,18,23,78.3,9,33,42,26,8,4,18,15,125,13,1,512
1024,Atlanta Hawks,38,77,49.4,10,22,45.5,17,21,81.0,10,34,44,21,5,6,15,23,103,-5,0,513
1025,Minnesota Timberwolves,40,87,46.0,8,15,53.3,20,26,76.9,13,30,43,29,9,3,9,16,108,5,1,513
1026,Philadelphia 76ers,29,74,39.2,2,10,20.0,12,19,63.2,9,28,37,15,3,6,13,14,72,-18,0,514
1027,Toronto Raptors,39,80,48.7,1,11,9.1,11,13,84.6,10,36,46,26,9,3,11,16,90,18,1,514
1028,Utah Jazz,44,82,53.7,10,22,45.5,14,21,66.7,10,31,41,30,8,11,16,22,112,10,0,515
1029,Charlotte Bobcats,42,88,47.7,4,8,50.0,14,22,63.6,13,26,39,26,7,7,15,20,102,-10,1,515
1030,Atlanta Hawks,37,84,44.0,7,22,31.8,2,5,40.0,11,35,46,19,4,7,13,17,83,-16,0,516
1031,Cleveland Cavaliers,37,81,45.7,12,23,52.2,13,20,65.0,12,33,45,25,10,3,10,13,99,16,1,516
1032,Phoenix Suns,33,84,39.3,2,12,16.7,11,18,61.1,19,28,47,21,5,5,16,18,79,-8,0,517
1033,Boston Celtics,37,81,45.7,3,14,21.4,10,12,83.3,12,30,42,23,12,5,13,15,87,8,1,517
1034,Milwaukee Bucks,39,84,46.4,10,22,45.5,16,21,76.2,11,37,48,21,11,15,16,18,104,8,0,518
1035,Chicago Bulls,39,95,41.1,4,10,40.0,14,20,70.0,16,29,45,23,9,2,15,18,96,-8,1,518
1036,Houston Rockets,30,75,40.0,9,27,33.3,10,13,76.9,10,29,39,15,9,3,22,20,79,-9,0,519
1037,New Orleans Hornets,35,84,41.7,5,19,26.3,13,16,81.3,16,30,46,26,11,10,16,17,88,9,1,519
1038,Los Angeles Lakers,44,95,46.3,8,27,29.6,9,15,60.0,6,34,40,22,12,2,9,14,105,-3,0,520
1039,San Antonio Spurs,41,84,48.8,12,25,48.0,14,16,87.5,8,40,48,25,9,7,18,14,108,3,1,520
1040,Minnesota Timberwolves,31,72,43.1,3,12,25.0,19,24,79.2,11,27,38,21,8,4,19,18,84,-22,0,521
1041,Oklahoma City Thunder,36,76,47.4,11,20,55.0,23,27,85.2,10,29,39,19,13,7,12,25,106,22,1,521
1042,Orlando Magic,44,93,47.3,8,24,33.3,9,10,90.0,11,32,43,23,5,11,11,27,105,-3,0,522
1043,Denver Nuggets,41,94,43.6,4,12,33.3,22,36,61.1,18,30,48,24,6,6,10,7,108,3,1,522
1044,Dallas Mavericks,36,84,42.9,6,18,33.3,15,18,83.3,10,24,34,21,10,3,13,17,93,-6,0,523
1045,Los Angeles Clippers,38,79,48.1,10,24,41.7,13,21,61.9,15,32,47,25,9,6,21,16,99,6,1,523
1046,Memphis Grizzlies,40,88,45.5,2,17,11.8,12,16,75.0,13,30,43,27,11,2,10,17,94,7,0,524
1047,Golden State Warriors,33,71,46.5,7,17,41.2,14,20,70.0,6,32,38,23,8,2,15,21,87,-7,1,524
1048,New York Knicks,31,89,34.8,4,20,20.0,10,13,76.9,19,32,51,14,2,7,12,18,76,-5,0,525
1049,Indiana Pacers,31,79,39.2,5,21,23.8,14,16,87.5,12,36,48,16,8,5,10,19,81,5,1,525
1050,Dallas Mavericks,41,96,42.7,5,21,23.8,30,35,85.7,15,37,52,20,6,6,12,24,117,5,0,526
1051,Sacramento Kings,40,81,49.4,7,27,25.9,25,32,78.1,7,34,41,23,8,7,20,29,112,-5,1,526
1052,Miami Heat,35,77,45.5,6,19,31.6,14,20,70.0,8,37,45,20,9,6,17,21,90,-2,0,527
1053,Portland Trail Blazers,30,80,37.5,9,27,33.3,23,30,76.7,11,34,45,18,10,2,14,15,92,2,1,527
1054,Charlotte Bobcats,28,75,37.3,3,12,25.0,19,22,86.4,15,26,41,14,7,4,13,14,78,-21,0,528
1055,Toronto Raptors,39,86,45.3,12,27,44.4,9,11,81.8,21,27,48,25,7,6,11,22,99,21,1,528
1056,Houston Rockets,35,80,43.8,9,33,27.3,12,29,41.4,12,26,38,23,9,1,14,21,91,-12,0,529
1057,Boston Celtics,41,79,51.9,9,23,39.1,12,16,75.0,8,35,43,22,8,6,16,29,103,12,1,529
1058,Phoenix Suns,31,79,39.2,7,14,50.0,10,16,62.5,13,26,39,20,5,5,18,30,79,-20,0,530
1059,Brooklyn Nets,34,75,45.3,6,13,46.2,25,32,78.1,13,31,44,12,10,2,11,15,99,20,1,530
1060,Utah Jazz,36,76,47.4,8,20,40.0,15,19,78.9,7,28,35,29,9,4,16,22,95,-8,0,531
1061,Atlanta Hawks,40,72,55.6,9,19,47.4,14,23,60.9,4,29,33,24,10,5,13,18,103,8,1,531
1062,Chicago Bulls,39,68,57.4,5,11,45.5,25,34,73.5,6,33,39,26,8,6,18,23,108,7,0,532
1063,New York Knicks,37,90,41.1,11,22,50.0,16,23,69.6,18,23,41,17,11,3,12,28,101,-7,1,532
1064,San Antonio Spurs,35,76,46.1,10,25,40.0,18,22,81.8,7,28,35,25,9,4,18,21,98,-3,0,533
1065,Memphis Grizzlies,40,85,47.1,3,12,25.0,18,21,85.7,9,26,35,19,10,4,14,21,101,3,1,533
1066,Minnesota Timberwolves,31,69,44.9,4,18,22.2,26,33,78.8,6,25,31,20,7,4,14,13,92,-12,0,534
1067,New Orleans Hornets,44,84,52.4,8,22,36.4,8,9,88.9,12,32,44,29,5,3,12,26,104,12,1,534
1068,Detroit Pistons,39,90,43.3,8,22,36.4,17,25,68.0,14,37,51,24,8,8,12,13,103,16,0,535
1069,Milwaukee Bucks,36,91,39.6,1,16,6.3,14,19,73.7,13,35,48,16,6,12,12,19,87,-16,1,535
1070,Cleveland Cavaliers,37,85,43.5,5,24,20.8,12,16,75.0,10,25,35,12,14,4,15,30,91,-7,0,536
1071,Denver Nuggets,36,82,43.9,4,16,25.0,22,31,71.0,19,37,56,24,4,7,22,21,98,7,1,536
1072,Oklahoma City Thunder,44,87,50.6,9,29,31.0,19,28,67.9,12,41,53,28,8,6,17,22,116,15,0,537
