,TEAM,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,HOME,GAME-ID
2073,Brooklyn Nets,31,72,43.1,13,31,41.9,29,38,76.3,9,32,41,16,2,1,15,22,104,-7,1,1037
2074,Boston Celtics,34,84,40.5,6,29,20.7,25,29,86.2,8,33,41,27,8,5,17,15,99,-6,0,1038
2075,Philadelphia 76ers,41,88,46.6,12,33,36.4,11,15,73.3,8,35,43,29,9,7,15,23,105,6,1,1038
2076,Phoenix Suns,35,99,35.4,6,22,27.3,19,30,63.3,11,36,47,16,10,4,4,21,95,-17,0,1039
2077,Detroit Pistons,40,92,43.5,12,25,48.0,20,30,66.7,12,51,63,26,2,4,12,21,112,17,1,1039
2078,Minnesota Timberwolves,44,86,51.2,9,25,36.0,12,17,70.6,8,27,35,30,11,6,15,14,109,-14,0,1040
2079,New Orleans Pelicans,49,90,54.4,14,30,46.7,11,15,73.3,9,34,43,31,7,2,16,15,123,14,1,1040
2080,Indiana Pacers,33,80,41.2,6,23,26.1,19,26,73.1,9,24,33,22,7,2,13,23,91,-25,0,1041
2081,Toronto Raptors,45,91,49.5,12,27,44.4,14,16,87.5,14,37,51,25,7,7,16,20,116,25,1,1041
2082,Portland Trail Blazers,42,83,50.6,13,26,50.0,18,24,75.0,13,30,43,13,4,6,11,20,115,11,0,1042
2083,Miami Heat,41,88,46.6,9,30,30.0,13,20,65.0,13,26,39,18,8,8,9,22,104,-11,1,1042
2084,Sacramento Kings,41,83,49.4,7,10,70.0,13,17,76.5,9,31,40,29,4,4,11,20,102,-16,0,1043
2085,San Antonio Spurs,43,87,49.4,11,28,39.3,21,27,77.8,15,30,45,31,9,3,6,20,118,16,1,1043
2086,Cleveland Cavaliers,45,85,52.9,13,36,36.1,22,27,81.5,10,34,44,19,4,2,10,16,125,5,0,1044
2087,Los Angeles Lakers,47,91,51.6,11,27,40.7,15,19,78.9,10,30,40,23,5,1,5,25,120,-5,1,1044
2088,Atlanta Hawks,37,84,44.0,12,37,32.4,4,10,40.0,12,33,45,26,3,5,15,17,90,-15,0,1045
2089,Charlotte Hornets,40,80,50.0,12,30,40.0,13,20,65.0,5,28,33,28,12,4,7,13,105,15,1,1045
2090,Philadelphia 76ers,39,102,38.2,9,34,26.5,22,24,91.7,13,40,53,26,15,7,16,34,109,-3,0,1046
2091,Orlando Magic,35,94,37.2,4,23,17.4,38,46,82.6,14,41,55,19,10,4,18,22,112,3,1,1046
2092,Utah Jazz,40,88,45.5,6,25,24.0,14,20,70.0,13,36,49,20,5,11,10,17,100,-7,0,1047
2093,Indiana Pacers,38,87,43.7,10,20,50.0,21,23,91.3,10,33,43,21,9,9,7,19,107,7,1,1047
2094,Washington Wizards,37,86,43.0,8,35,22.9,20,26,76.9,8,31,39,24,6,4,18,28,102,-8,0,1048
2095,Boston Celtics,40,93,43.0,10,33,30.3,20,28,71.4,19,34,53,19,10,6,13,24,110,8,1,1048
2096,Denver Nuggets,44,86,51.2,12,29,41.4,24,26,92.3,8,40,48,26,7,3,19,18,124,-1,0,1049
2097,Houston Rockets,45,89,50.6,17,38,44.7,18,23,78.3,6,29,35,27,12,2,12,22,125,1,1,1049
2098,Golden State Warriors,40,83,48.2,15,33,45.5,16,21,76.2,9,37,46,28,8,8,16,22,111,16,0,1050
2099,Oklahoma City Thunder,37,87,42.5,4,21,19.0,17,31,54.8,12,28,40,18,10,2,11,19,95,-16,1,1050
2100,New York Knicks,40,89,44.9,6,24,25.0,19,24,79.2,14,34,48,24,6,1,12,19,105,-9,0,1051
2101,LA Clippers,43,87,49.4,10,31,32.3,18,24,75.0,9,34,43,25,8,4,9,19,114,9,1,1051
2102,Chicago Bulls,42,90,46.7,14,37,37.8,22,27,81.5,9,30,39,25,9,10,14,24,120,-2,0,1052
2103,Toronto Raptors,47,95,49.5,8,23,34.8,20,27,74.1,16,34,50,18,6,4,16,23,122,2,1,1052
2104,Detroit Pistons,40,92,43.5,5,23,21.7,11,16,68.8,10,41,51,17,8,8,6,17,96,-2,0,1053
2105,Brooklyn Nets,38,88,43.2,10,29,34.5,12,19,63.2,11,35,46,22,1,6,10,13,98,2,1,1053
2106,Phoenix Suns,36,82,43.9,4,16,25.0,21,29,72.4,10,31,41,14,5,5,24,23,97,-15,0,1054
2107,Miami Heat,42,96,43.8,11,27,40.7,17,23,73.9,17,32,49,17,13,5,14,25,112,15,1,1054
2108,Memphis Grizzlies,32,79,40.5,9,35,25.7,9,13,69.2,4,37,41,17,7,3,15,20,82,-13,0,1055
2109,New Orleans Pelicans,35,88,39.8,9,29,31.0,16,19,84.2,12,39,51,16,8,3,12,17,95,13,1,1055
2110,Golden State Warriors,43,78,55.1,13,30,43.3,13,16,81.3,4,42,46,34,10,2,16,20,112,25,0,1056
2111,Dallas Mavericks,33,92,35.9,11,34,32.4,10,12,83.3,13,26,39,24,8,2,11,14,87,-25,1,1056
2112,San Antonio Spurs,37,77,48.1,8,24,33.3,18,22,81.8,9,24,33,22,12,5,15,19,100,7,0,1057
2113,Minnesota Timberwolves,32,72,44.4,7,15,46.7,22,25,88.0,12,27,39,20,10,2,23,24,93,-7,1,1057
2114,Milwaukee Bucks,38,90,42.2,7,16,43.8,10,12,83.3,13,36,49,16,8,8,13,22,93,3,0,1058
2115,Portland Trail Blazers,35,83,42.2,4,21,19.0,16,26,61.5,13,36,49,15,8,6,14,14,90,-3,1,1058
2116,LA Clippers,45,84,53.6,15,33,45.5,28,32,87.5,13,35,48,23,4,4,15,21,133,24,0,1059
2117,Los Angeles Lakers,43,92,46.7,6,20,30.0,17,27,63.0,14,27,41,23,8,3,8,22,109,-24,1,1059
2118,Charlotte Hornets,42,90,46.7,9,27,33.3,16,18,88.9,12,31,43,24,9,3,10,12,109,7,0,1060
2119,Orlando Magic,40,88,45.5,14,40,35.0,8,10,80.0,13,30,43,26,5,3,14,19,102,-7,1,1060
2120,Indiana Pacers,38,87,43.7,11,28,39.3,13,19,68.4,18,27,45,20,13,6,13,19,100,-9,0,1061
2121,Boston Celtics,43,84,51.2,11,27,40.7,12,14,85.7,10,33,43,27,5,2,16,17,109,9,1,1061
2122,Detroit Pistons,39,88,44.3,7,20,35.0,10,17,58.8,16,28,44,18,6,1,15,17,95,-22,0,1062
2123,Chicago Bulls,47,80,58.8,11,23,47.8,12,19,63.2,7,29,36,36,12,2,11,20,117,22,1,1062
2124,Philadelphia 76ers,37,87,42.5,8,25,32.0,15,17,88.2,6,19,25,19,8,4,9,23,97,-25,0,1063
2125,Oklahoma City Thunder,48,88,54.5,4,16,25.0,22,30,73.3,18,36,54,26,7,8,16,17,122,25,1,1063
2126,Atlanta Hawks,34,86,39.5,8,25,32.0,24,29,82.8,11,33,44,20,11,5,16,19,100,-4,0,1064
2127,Washington Wizards,38,95,40.0,11,34,32.4,17,23,73.9,17,37,54,23,9,6,19,26,104,4,1,1064
2128,Cleveland Cavaliers,43,85,50.6,15,37,40.5,12,14,85.7,7,31,38,22,4,4,10,12,113,-13,0,1065
2129,Denver Nuggets,51,96,53.1,11,26,42.3,13,13,100,10,34,44,35,7,0,6,16,126,13,1,1065
2130,Milwaukee Bucks,43,81,53.1,16,35,45.7,14,19,73.7,7,31,38,28,9,4,10,11,116,18,0,1066
2131,Sacramento Kings,41,84,48.8,10,26,38.5,6,10,60.0,8,29,37,19,6,6,12,15,98,-18,1,1066
2132,New York Knicks,38,80,47.5,9,21,42.9,16,18,88.9,9,27,36,19,5,1,11,26,101,-7,0,1067
2133,Utah Jazz,41,90,45.6,7,28,25.0,19,29,65.5,20,28,48,18,5,7,8,11,108,7,1,1067
2134,Phoenix Suns,34,93,36.6,7,25,28.0,23,34,67.6,15,35,50,16,14,3,19,30,98,-28,0,1068
2135,Brooklyn Nets,43,95,45.3,8,29,27.6,32,42,76.2,17,44,61,25,11,5,17,26,126,28,1,1068
2136,Toronto Raptors,35,79,44.3,6,23,26.1,25,32,78.1,11,40,51,10,9,3,17,21,101,17,0,1069
2137,Miami Heat,32,82,39.0,6,23,26.1,14,23,60.9,10,26,36,20,8,11,16,23,84,-17,1,1069
2138,LA Clippers,36,80,45.0,9,27,33.3,14,21,66.7,9,36,45,18,6,2,17,16,95,-2,0,1070
2139,Dallas Mavericks,38,82,46.3,9,26,34.6,12,18,66.7,4,30,34,26,11,4,9,18,97,2,1,1070
2140,Memphis Grizzlies,34,78,43.6,10,29,34.5,12,15,80.0,10,32,42,18,4,4,13,18,90,-7,0,1071
2141,San Antonio Spurs,37,77,48.1,8,26,30.8,15,23,65.2,6,29,35,26,6,5,6,19,97,7,1,1071
2142,New York Knicks,36,88,40.9,5,22,22.7,18,20,90.0,9,31,40,23,5,9,11,20,95,-15,0,1072
2143,Portland Trail Blazers,39,80,48.7,11,21,52.4,21,29,72.4,10,40,50,15,8,2,13,20,110,15,1,1072
2144,Brooklyn Nets,43,82,52.4,3,15,20.0,19,26,73.1,6,32,38,24,5,4,14,22,108,-21,0,1073
2145,Washington Wizards,49,97,50.5,10,26,38.5,21,22,95.5,11,35,46,29,9,5,10,19,129,21,1,1073
2146,Cleveland Cavaliers,41,74,55.4,9,25,36.0,21,24,87.5,3,35,38,26,6,5,12,22,112,7,0,1074
2147,Charlotte Hornets,38,90,42.2,10,38,26.3,19,24,79.2,14,28,42,18,6,4,9,17,105,-7,1,1074
2148,Detroit Pistons,34,96,35.4,2,22,9.1,17,20,85.0,12,38,50,21,3,3,8,17,87,-28,0,1075
2149,Orlando Magic,47,91,51.6,12,26,46.2,9,13,69.2,6,41,47,36,4,6,10,17,115,28,1,1075
2150,Denver Nuggets,39,82,47.6,7,27,25.9,40,43,93.0,11,34,45,23,8,4,13,15,125,8,0,1076
2151,Indiana Pacers,48,95,50.5,13,24,54.2,8,11,72.7,11,28,39,19,9,8,12,29,117,-8,1,1076
2152,Phoenix Suns,39,86,45.3,6,19,31.6,36,49,73.5,10,39,49,23,9,3,13,30,120,-10,0,1077
2153,Boston Celtics,44,94,46.8,14,41,34.1,28,35,80.0,12,38,50,31,8,5,15,32,130,10,1,1077
2154,Philadelphia 76ers,46,83,55.4,8,25,32.0,17,23,73.9,11,35,46,23,10,4,18,22,117,10,0,1078
2155,Chicago Bulls,37,91,40.7,10,24,41.7,23,31,74.2,15,24,39,22,9,5,14,15,107,-10,1,1078
2156,Atlanta Hawks,34,83,41.0,8,22,36.4,21,24,87.5,13,36,49,20,5,3,17,19,97,-3,0,1079
2157,Milwaukee Bucks,39,88,44.3,8,27,29.6,14,16,87.5,9,26,35,27,10,6,8,23,100,3,1,1079
2158,New Orleans Pelicans,41,91,45.1,14,38,36.8,11,14,78.6,6,30,36,28,9,7,10,15,107,-10,0,1080
2159,Houston Rockets,44,93,47.3,14,39,35.9,15,20,75.0,15,44,59,29,5,3,18,19,117,10,1,1080
2160,Minnesota Timberwolves,46,95,48.4,7,21,33.3,20,22,90.9,12,25,37,32,13,10,13,20,119,-11,0,1081
2161,Los Angeles Lakers,46,88,52.3,14,23,60.9,24,28,85.7,9,33,42,26,6,2,20,23,130,11,1,1081
2162,Sacramento Kings,40,83,48.2,10,21,47.6,10,13,76.9,6,31,37,27,7,4,19,16,100,-14,0,1082
2163,Golden State Warriors,44,89,49.4,10,31,32.3,16,18,88.9,13,31,44,37,14,8,12,15,114,14,1,1082
2164,Utah Jazz,37,86,43.0,8,26,30.8,13,18,72.2,12,31,43,22,5,3,14,22,95,-13,0,1083
2165,LA Clippers,38,84,45.2,7,27,25.9,25,28,89.3,11,36,47,14,9,5,10,17,108,13,1,1083
2166,Washington Wizards,49,82,59.8,8,18,44.4,21,26,80.8,11,29,40,24,10,4,11,23,127,12,0,1084
2167,Cleveland Cavaliers,41,83,49.4,12,33,36.4,21,27,77.8,11,21,32,24,6,6,13,18,115,-12,1,1084
2168,Toronto Raptors,39,81,48.1,9,21,42.9,7,9,77.8,12,32,44,22,9,3,14,21,94,8,0,1085
2169,Dallas Mavericks,31,82,37.8,7,28,25.0,17,20,85.0,12,28,40,20,10,4,12,16,86,-8,1,1085
2170,New York Knicks,41,87,47.1,3,10,30.0,13,15,86.7,12,33,45,24,6,5,16,16,98,-8,0,1086
2171,San Antonio Spurs,45,99,45.5,10,25,40.0,6,8,75.0,16,34,50,28,11,6,14,18,106,8,1,1086
2172,Minnesota Timberwolves,37,76,48.7,2,10,20.0,24,32,75.0,6,21,27,15,10,3,7,14,100,-12,0,1087
2173,Portland Trail Blazers,45,71,63.4,11,22,50.0,11,17,64.7,4,31,35,24,5,3,14,20,112,12,1,1087
2174,Phoenix Suns,41,81,50.6,6,16,37.5,18,22,81.8,8,31,39,25,6,3,12,17,106,-14,0,1088
2175,Charlotte Hornets,42,87,48.3,14,30,46.7,22,24,91.7,8,33,41,29,8,2,7,14,120,14,1,1088
2176,Brooklyn Nets,38,86,44.2,6,22,27.3,25,30,83.3,12,38,50,21,13,7,17,25,107,15,0,1089
2177,Atlanta Hawks,34,98,34.7,5,27,18.5,19,32,59.4,26,32,58,16,10,3,20,19,92,-15,1,1089
2178,Sacramento Kings,38,84,45.2,13,28,46.4,9,13,69.2,6,40,46,23,5,4,12,25,98,1,0,1090
2179,LA Clippers,32,78,41.0,10,29,34.5,23,28,82.1,6,39,45,20,7,2,9,14,97,-1,1,1090
2180,Chicago Bulls,46,85,54.1,10,21,47.6,7,10,70.0,10,39,49,33,4,2,14,16,109,15,0,1091
2181,Milwaukee Bucks,37,84,44.0,7,23,30.4,13,17,76.5,9,25,34,20,8,0,9,9,94,-15,1,1091
2182,Oklahoma City Thunder,47,94,50.0,11,30,36.7,20,28,71.4,15,26,41,27,15,3,16,21,125,-12,0,1092
2183,Houston Rockets,50,79,63.3,20,39,51.3,17,21,81.0,2,34,36,32,8,4,19,23,137,12,1,1092
2184,Philadelphia 76ers,35,88,39.8,14,41,34.1,10,14,71.4,8,40,48,19,7,5,14,23,94,-13,0,1093
2185,Indiana Pacers,38,89,42.7,7,17,41.2,24,29,82.8,12,39,51,16,9,4,9,13,107,13,1,1093
2186,Miami Heat,41,91,45.1,7,29,24.1,19,24,79.2,16,24,40,19,9,5,15,22,108,-4,0,1094
2187,Boston Celtics,41,77,53.2,8,24,33.3,22,25,88.0,8,27,35,32,8,3,16,19,112,4,1,1094
2188,Memphis Grizzlies,38,85,44.7,8,29,27.6,10,15,66.7,13,24,37,21,11,0,13,13,94,-12,0,1095
2189,Golden State Warriors,39,71,54.9,17,31,54.8,11,15,73.3,7,30,37,30,9,4,18,15,106,12,1,1095
2190,New Orleans Pelicans,48,97,49.5,9,27,33.3,10,12,83.3,10,50,60,29,6,4,9,18,115,25,0,1096
2191,Denver Nuggets,36,95,37.9,6,25,24.0,12,14,85.7,7,41,48,21,3,1,9,13,90,-25,1,1096
2192,Portland Trail Blazers,36,89,40.4,12,28,42.9,13,18,72.2,12,49,61,24,8,4,13,16,97,16,0,1097
2193,Los Angeles Lakers,33,84,39.3,5,21,23.8,10,17,58.8,1,41,42,19,6,3,10,17,81,-16,1,1097
2194,Orlando Magic,43,88,48.9,4,20,20.0,22,28,78.6,8,25,33,19,11,3,11,23,112,-19,0,1098
2195,Toronto Raptors,49,83,59.0,10,15,66.7,23,35,65.7,9,34,43,24,7,8,15,25,131,19,1,1098
2196,Detroit Pistons,36,84,42.9,9,23,39.1,14,21,66.7,12,30,42,18,4,3,18,16,95,-14,0,1099
2197,New York Knicks,45,84,53.6,7,21,33.3,12,13,92.3,4,33,37,26,13,5,12,16,109,14,1,1099
2198,Cleveland Cavaliers,31,83,37.3,4,26,15.4,8,13,61.5,9,31,40,20,8,2,16,20,74,-29,0,1100
2199,San Antonio Spurs,41,86,47.7,7,26,26.9,14,17,82.4,10,42,52,24,11,7,12,18,103,29,1,1100
2200,Oklahoma City Thunder,37,85,43.5,6,23,26.1,12,14,85.7,11,37,48,17,10,7,17,21,92,1,0,1101
2201,Dallas Mavericks,33,80,41.2,10,29,34.5,15,19,78.9,8,31,39,23,12,4,14,16,91,-1,1,1101
2202,Memphis Grizzlies,31,90,34.4,5,26,19.2,23,29,79.3,19,26,45,15,4,2,7,18,90,-1,0,1102
2203,Sacramento Kings,31,67,46.3,6,25,24.0,23,30,76.7,8,28,36,16,4,6,11,23,91,1,1,1102
2204,New Orleans Pelicans,37,80,46.3,10,25,40.0,16,24,66.7,5,32,37,17,7,7,9,17,100,-8,0,1103
2205,Utah Jazz,41,85,48.2,15,27,55.6,11,18,61.1,11,38,49,27,6,7,10,22,108,8,1,1103
2206,Milwaukee Bucks,46,74,62.2,14,30,46.7,12,17,70.6,3,39,42,31,1,3,14,26,118,10,0,1104
2207,Charlotte Hornets,39,80,48.7,7,28,25.0,23,29,79.3,5,26,31,25,7,1,2,12,108,-10,1,1104
2208,Minnesota Timberwolves,37,78,47.4,9,20,45.0,32,37,86.5,11,24,35,22,10,9,14,22,115,1,0,1105
2209,Indiana Pacers,40,81,49.4,5,18,27.8,29,35,82.9,11,26,37,25,8,5,14,22,114,-1,1,1105
2210,Philadelphia 76ers,39,91,42.9,10,33,30.3,18,21,85.7,12,41,53,21,7,9,16,23,106,5,0,1106
2211,Brooklyn Nets,38,94,40.4,9,32,28.1,16,24,66.7,13,37,50,22,11,5,13,19,101,-5,1,1106
2212,Phoenix Suns,35,96,36.5,7,31,22.6,14,24,58.3,14,34,48,25,12,6,15,31,91,-4,0,1107
2213,Atlanta Hawks,34,85,40.0,6,27,22.2,21,29,72.4,9,42,51,24,5,6,19,23,95,4,1,1107
2214,Miami Heat,36,79,45.6,5,21,23.8,20,28,71.4,11,33,44,18,5,4,12,18,97,1,0,1108
2215,Detroit Pistons,36,85,42.4,8,27,29.6,16,21,76.2,16,35,51,20,7,5,12,23,96,-1,1,1108
2216,Golden State Warriors,45,88,51.1,11,41,26.8,12,16,75.0,8,36,44,33,9,7,16,29,113,7,0,1109
2217,Houston Rockets,33,85,38.8,5,31,16.1,35,39,89.7,10,28,38,20,9,2,14,14,106,-7,1,1109
2218,Denver Nuggets,44,94,46.8,9,30,30.0,16,20,80.0,12,35,47,23,3,6,12,24,113,-9,0,1110
2219,Portland Trail Blazers,45,91,49.5,8,27,29.6,24,33,72.7,15,32,47,15,8,5,9,18,122,9,1,1110
2220,Washington Wizards,48,94,51.1,6,23,26.1,17,25,68.0,13,28,41,24,12,3,12,20,119,11,0,1111
2221,Los Angeles Lakers,43,85,50.6,8,22,36.4,14,16,87.5,11,32,43,21,6,9,18,19,108,-11,1,1111
2222,Atlanta Hawks,34,80,42.5,9,18,50.0,22,26,84.6,15,32,47,19,7,3,17,15,99,7,0,1112
2223,Philadelphia 76ers,36,87,41.4,11,39,28.2,9,11,81.8,13,27,40,30,7,3,14,19,92,-7,1,1112
2224,Oklahoma City Thunder,43,102,42.2,10,33,30.3,18,28,64.3,11,46,57,18,11,7,11,20,114,8,0,1113
2225,Orlando Magic,39,97,40.2,9,30,30.0,19,27,70.4,11,42,53,24,9,8,14,22,106,-8,1,1113
2226,Milwaukee Bucks,41,78,52.6,8,22,36.4,13,17,76.5,7,28,35,27,9,8,14,21,103,3,0,1114
2227,Boston Celtics,35,88,39.8,12,37,32.4,18,23,78.3,15,27,42,24,8,3,16,18,100,-3,1,1114
2228,Charlotte Hornets,39,86,45.3,16,32,50.0,16,21,76.2,11,27,38,23,6,2,8,18,110,4,0,1115
2229,Toronto Raptors,38,83,45.8,11,31,35.5,19,24,79.2,13,31,44,23,4,7,13,22,106,-4,1,1115
2230,Miami Heat,40,84,47.6,12,25,48.0,13,17,76.5,8,32,40,18,11,7,10,23,105,17,0,1116
2231,New York Knicks,33,89,37.1,5,25,20.0,17,21,81.0,17,35,52,19,2,6,14,16,88,-17,1,1116
2232,Indiana Pacers,37,85,43.5,10,25,40.0,13,15,86.7,12,31,43,19,5,7,12,18,97,-13,0,1117
2233,Memphis Grizzlies,41,88,46.6,12,32,37.5,16,18,88.9,9,34,43,22,8,3,8,19,110,13,1,1117
2234,Dallas Mavericks,44,91,48.4,14,27,51.9,16,17,94.1,8,30,38,25,3,4,5,21,118,-3,0,1118
2235,New Orleans Pelicans,42,84,50.0,12,30,40.0,25,33,75.8,11,33,44,26,5,5,6,18,121,3,1,1118
2236,Golden State Warriors,43,85,50.6,13,26,50.0,11,11,100,10,25,35,31,7,7,15,22,110,12,0,1119
2237,San Antonio Spurs,34,83,41.0,9,24,37.5,21,26,80.8,16,26,42,20,9,9,15,12,98,-12,1,1119
2238,Washington Wizards,46,93,49.5,13,34,38.2,19,29,65.5,14,29,43,22,7,0,10,31,124,-9,0,1120
2239,LA Clippers,47,83,56.6,12,30,40.0,27,37,73.0,8,33,41,27,6,4,10,22,133,9,1,1120
2240,Utah Jazz,42,79,53.2,13,31,41.9,15,19,78.9,7,36,43,22,10,3,11,18,112,30,0,1121
2241,Sacramento Kings,34,75,45.3,2,15,13.3,12,18,66.7,2,30,32,14,7,1,13,17,82,-30,1,1121
2242,Brooklyn Nets,35,92,38.0,10,31,32.3,9,12,75.0,8,38,46,17,4,4,12,16,89,-1,0,1122
2243,Detroit Pistons,36,86,41.9,7,18,38.9,11,17,64.7,11,42,53,20,6,7,16,11,90,1,1,1122
2244,Cleveland Cavaliers,37,83,44.6,10,27,37.0,9,16,56.3,9,35,44,23,6,5,15,22,93,-6,0,1123
2245,Chicago Bulls,38,90,42.2,12,25,48.0,11,18,61.1,15,36,51,26,11,3,12,15,99,6,1,1123
2246,Los Angeles Lakers,40,84,47.6,9,27,33.3,15,16,93.8,14,28,42,20,4,5,16,22,104,-15,0,1124
2247,Minnesota Timberwolves,43,89,48.3,10,21,47.6,23,30,76.7,14,26,40,30,9,5,10,20,119,15,1,1124
2248,LA Clippers,44,80,55.0,12,22,54.5,24,34,70.6,7,32,39,20,4,4,14,21,124,6,0,1125
2249,Phoenix Suns,49,92,53.3,7,23,30.4,13,24,54.2,13,30,43,24,6,2,14,27,118,-6,1,1125
2250,Houston Rockets,40,91,44.0,8,34,23.5,19,23,82.6,13,29,42,18,9,3,18,20,107,-10,0,1126
2251,Portland Trail Blazers,43,90,47.8,13,33,39.4,18,22,81.8,11,30,41,24,12,8,12,16,117,10,1,1126
2252,Indiana Pacers,36,87,41.4,11,26,42.3,17,21,81.0,12,30,42,19,7,4,13,21,100,-11,0,1127
2253,Toronto Raptors,37,82,45.1,14,27,51.9,23,35,65.7,16,37,53,23,7,5,14,23,111,11,1,1127
2254,Denver Nuggets,45,90,50.0,16,33,48.5,8,11,72.7,10,39,49,32,4,1,13,19,114,-8,0,1128
2255,Charlotte Hornets,40,86,46.5,17,36,47.2,25,30,83.3,10,33,43,26,10,11,6,17,122,8,1,1128
2256,Philadelphia 76ers,40,82,48.8,11,33,33.3,14,19,73.7,7,35,42,26,7,2,17,21,105,-17,0,1129
2257,Cleveland Cavaliers,50,95,52.6,13,29,44.8,9,16,56.3,13,36,49,30,8,4,8,16,122,17,1,1129
2258,Orlando Magic,40,98,40.8,12,30,40.0,24,25,96.0,11,37,48,28,9,4,9,21,116,-1,0,1130
2259,Boston Celtics,38,84,45.2,12,33,36.4,29,34,85.3,5,40,45,27,6,5,11,18,117,1,1,1130
2260,Detroit Pistons,44,97,45.4,7,30,23.3,10,16,62.5,13,41,54,25,8,4,12,27,105,-3,0,1131
2261,Milwaukee Bucks,35,84,41.7,14,36,38.9,24,34,70.6,9,39,48,25,6,3,12,18,108,3,1,1131
2262,Dallas Mavericks,29,76,38.2,12,34,35.3,20,25,80.0,6,32,38,15,7,4,8,21,90,-9,0,1132
2263,Memphis Grizzlies,35,75,46.7,11,27,40.7,18,20,90.0,8,39,47,23,4,4,13,22,99,9,1,1132
2264,Sacramento Kings,35,90,38.9,6,20,30.0,13,17,76.5,14,38,52,18,7,6,20,17,89,-28,0,1133
2265,New Orleans Pelicans,46,95,48.4,10,33,30.3,15,19,78.9,10,35,45,28,16,12,12,13,117,28,1,1133
2266,New York Knicks,38,80,47.5,6,16,37.5,16,17,94.1,8,31,39,25,9,5,14,18,98,4,0,1134
2267,Miami Heat,34,83,41.0,8,33,24.2,18,25,72.0,11,30,41,17,5,4,13,17,94,-4,1,1134
2268,San Antonio Spurs,37,85,43.5,9,27,33.3,17,27,63.0,13,28,41,23,8,11,13,23,100,5,0,1135
2269,Oklahoma City Thunder,33,81,40.7,6,21,28.6,23,27,85.2,13,33,46,21,7,3,18,21,95,-5,1,1135
2270,Washington Wizards,35,87,40.2,5,17,29.4,13,16,81.3,14,31,45,12,8,1,14,23,88,-7,0,1136
2271,Utah Jazz,33,72,45.8,10,25,40.0,19,31,61.3,7,35,42,20,9,7,10,18,95,7,1,1136
2272,Houston Rockets,34,91,37.4,12,37,32.4,18,23,78.3,18,30,48,20,6,3,13,12,98,-9,0,1137
2273,Golden State Warriors,43,95,45.3,11,32,34.4,10,14,71.4,13,30,43,27,10,14,10,20,107,9,1,1137
2274,Los Angeles Lakers,39,90,43.3,6,23,26.1,20,30,66.7,15,26,41,26,12,2,11,27,104,-11,0,1138
2275,LA Clippers,38,69,55.1,11,25,44.0,28,34,82.4,4,35,39,24,8,5,17,19,115,11,1,1138
2276,Atlanta Hawks,40,90,44.4,11,28,39.3,13,17,76.5,11,34,45,25,4,1,13,16,104,-2,0,1139
2277,Chicago Bulls,40,85,47.1,12,30,40.0,14,14,100,6,34,40,25,6,4,12,17,106,2,1,1139
2278,Orlando Magic,45,91,49.5,10,25,40.0,11,15,73.3,11,31,42,26,9,2,14,15,111,-10,0,1140
2279,Brooklyn Nets,50,94,53.2,8,31,25.8,13,16,81.3,9,35,44,26,8,5,11,15,121,10,1,1140
2280,Sacramento Kings,44,78,56.4,11,19,57.9,24,33,72.7,7,33,40,27,5,4,17,27,123,6,0,1141
2281,Minnesota Timberwolves,39,87,44.8,9,27,33.3,30,38,78.9,10,31,41,27,8,4,10,23,117,-6,1,1141
2282,Phoenix Suns,44,84,52.4,3,10,30.0,26,32,81.3,13,30,43,17,8,6,17,26,117,-13,0,1142
2283,Portland Trail Blazers,43,92,46.7,15,37,40.5,29,31,93.5,11,30,41,21,12,3,12,23,130,13,1,1142
2284,Boston Celtics,40,72,55.6,12,37,32.4,18,26,69.2,5,36,41,22,8,3,17,25,110,16,0,1143
2285,New York Knicks,33,85,38.8,7,25,28.0,21,25,84.0,8,24,32,20,12,2,11,20,94,-16,1,1143
2286,Charlotte Hornets,37,77,48.1,11,30,36.7,28,32,87.5,3,34,37,20,18,5,16,13,113,12,0,1144
2287,Oklahoma City Thunder,39,84,46.4,12,31,38.7,11,12,91.7,7,35,42,19,10,5,24,20,101,-12,1,1144
2288,Memphis Grizzlies,40,80,50.0,13,30,43.3,10,14,71.4,5,28,33,29,8,5,14,19,103,-5,0,1145
2289,Los Angeles Lakers,40,85,47.1,7,19,36.8,21,27,77.8,17,34,51,14,11,2,13,12,108,5,1,1145
2290,Dallas Mavericks,38,73,52.1,14,36,38.9,19,20,95.0,4,26,30,25,7,1,13,18,109,4,0,1146
2291,Milwaukee Bucks,39,77,50.6,12,34,35.3,15,18,83.3,4,29,33,25,9,3,13,20,105,-4,1,1146
2292,Utah Jazz,43,89,48.3,9,24,37.5,8,13,61.5,12,24,36,24,6,8,10,18,103,-6,0,1147
2293,San Antonio Spurs,40,77,51.9,10,19,52.6,19,22,86.4,8,34,42,26,7,6,13,17,109,6,1,1147
2294,Chicago Bulls,45,92,48.9,13,26,50.0,14,18,77.8,9,40,49,26,7,6,11,23,117,7,0,1148
2295,New Orleans Pelicans,33,81,40.7,10,30,33.3,34,35,97.1,6,34,40,24,7,4,12,14,110,-7,1,1148
2296,Philadelphia 76ers,36,80,45.0,11,36,30.6,22,25,88.0,13,24,37,25,8,5,19,20,105,-8,0,1149
